0, 11913.16885226965, 0.0, 0.0, 0, 0, 10192, 9911, 281
1, 254.95835690945387, 0.0, 0.0, 0, 0, 10192, 9973, 219
2, 198.80014806613326, 0.005396389324960753, 0.08842443729903537, 0.010171999260218235, 55, 10137, 9625, 567
3, 166.04891982488334, 0.0, 0.0, 0, 0, 10192, 10013, 179
4, 157.39019775763154, 0.00019623233908948196, 0.008333333333333333, 0.0003834355828220859, 2, 10190, 9954, 238
5, 221.03694362938404, 0.009419152276295133, 0.10256410256410256, 0.017253774263120053, 96, 10096, 9352, 840
6, 261.32431783154607, 0.0005886970172684458, 0.02553191489361702, 0.0011508583485182696, 6, 10186, 9963, 229
7, 313.97205392830074, 0.0, 0.0, 0, 0, 10192, 9994, 198
8, 298.2036876855418, 0.00019623233908948196, 0.021052631578947368, 0.0003888402838534072, 2, 10190, 10099, 93
9, 145.81787323206663, 0.048861852433281006, 0.2857142857142857, 0.08345203183912862, 498, 9694, 8947, 1245
10, 138.9661752441898, 9.811616954474098e-05, 0.02040816326530612, 0.00019529342837613513, 1, 10191, 10144, 48
11, 385.76037530601025, 0.0, 0.0, 0, 0, 10192, 10186, 6
12, 369.7715123966336, 0.0, 0, 0, 0, 10192, 10192, 0
13, 336.31081322580576, 0.0, 0, 0, 0, 10192, 10192, 0
14, 170.93423506617546, 0.0006868131868131869, 1.0, 0.0013726835964310228, 7, 10185, 10192, 0
15, 134.89980484405532, 0.04709576138147567, 0.614596670934699, 0.0874874692426866, 480, 9712, 9891, 301
16, 119.1110679069534, 0.18386970172684458, 0.7950784896054306, 0.29866921667065105, 1874, 8318, 9709, 483
17, 116.44133261404932, 0.12078100470957613, 0.7232667450058754, 0.20699512359172692, 1231, 8961, 9721, 471
18, 111.45132540445775, 0.4840070643642072, 0.8051248571894891, 0.6045713585391261, 4933, 5259, 8998, 1194
19, 112.55805305647664, 0.6324568288854003, 0.7999503598907918, 0.7064109589041097, 6446, 3746, 8580, 1612
20, 107.64096754335333, 0.7116365777080063, 0.8173315303132748, 0.76083079827966, 7253, 2939, 8571, 1621
21, 105.1397098605521, 0.7942503924646782, 0.821077188355817, 0.8074410253852676, 8095, 2097, 8428, 1764
22, 98.51555147022009, 0.8330062794348508, 0.816189194385695, 0.8245119937845974, 8490, 1702, 8280, 1912
23, 100.00839382130653, 0.4521193092621664, 0.8240343347639485, 0.5838824125696908, 4608, 5584, 9208, 984
24, 99.44281210983172, 0.8489010989010989, 0.8231376653030159, 0.835820895522388, 8652, 1540, 8333, 1859
25, 104.94717950094491, 0.8349686028257457, 0.831704456606724, 0.8333333333333334, 8510, 1682, 8470, 1722
26, 103.32962469104677, 0.9214089481946625, 0.8163957228549075, 0.8657294307444112, 9391, 801, 8080, 2112
27, 102.03902731882408, 0.9298469387755102, 0.8183937823834196, 0.8705677016351275, 9477, 715, 8089, 2103
28, 99.7605196153745, 0.943583202511774, 0.8271265158682377, 0.8815252761354783, 9617, 575, 8182, 2010
29, 97.78797647124156, 0.9436813186813187, 0.820578448937804, 0.8778350750695935, 9618, 574, 8089, 2103
30, 101.67189419269562, 0.8202511773940345, 0.8145766345123259, 0.8174040576876069, 8360, 1832, 8289, 1903
31, 95.88495042733848, 0.8238814756671899, 0.8078699249567058, 0.8157971436898864, 8397, 1795, 8195, 1997
32, 95.21136074420065, 0.8217229199372057, 0.8101963819289929, 0.8159189439329729, 8375, 1817, 8230, 1962
33, 94.00366465980187, 0.9663461538461539, 0.8241151368086352, 0.8895813575396286, 9849, 343, 8090, 2102
34, 93.8655610778369, 0.9539835164835165, 0.8221019700684874, 0.8831463735864482, 9723, 469, 8088, 2104
35, 93.98662786092609, 0.9066915227629513, 0.8183669854764435, 0.8602681064978589, 9241, 951, 8141, 2051
36, 95.15824089059606, 0.9014913657770801, 0.8267050566852618, 0.8624800525673519, 9188, 1004, 8266, 1926
37, 95.64188440795988, 0.9558477237048666, 0.8241962774957698, 0.8851535526076686, 9742, 450, 8114, 2078
38, 95.08281919546425, 0.8072998430141287, 0.8107202680067002, 0.8090064401946807, 8228, 1964, 8271, 1921
39, 94.21645117225125, 0.8856946624803768, 0.8140499594192443, 0.8483623889854801, 9027, 1165, 8130, 2062
40, 95.78696754295379, 0.7882653061224489, 0.8137344272257673, 0.8007974084226265, 8034, 2158, 8353, 1839
41, 92.16960391728207, 0.7928767660910518, 0.8084233693477391, 0.8005745987715475, 8081, 2111, 8277, 1915
42, 94.96601575135719, 0.9588893249607535, 0.8150959132610509, 0.8811649084843567, 9773, 419, 7975, 2217
43, 92.53870017081499, 0.7958202511773941, 0.8098043130990416, 0.8027513855898656, 8111, 2081, 8287, 1905
44, 93.02467881795019, 0.7229199372056515, 0.811453744493392, 0.7646326276463262, 7368, 2824, 8480, 1712
45, 91.07852112781256, 0.9392660910518054, 0.8190451745379876, 0.8750457038391224, 9573, 619, 8077, 2115
46, 92.27673005405813, 0.7973901098901099, 0.8056904927133934, 0.8015188125647221, 8127, 2065, 8232, 1960
47, 93.13537928694859, 0.8180926216640503, 0.8056038647342996, 0.8118002141953072, 8338, 1854, 8180, 2012
48, 92.45180301135406, 0.820447409733124, 0.8138199513381995, 0.8171202423413301, 8362, 1830, 8279, 1913
49, 92.02415460557677, 0.9519230769230769, 0.8107972589002173, 0.8757108042242079, 9702, 490, 7928, 2264
