0, 5816922.260410577, 0.14992150706436422, 0.4743868363862155, 0.22783866398270336, 1528, 8664, 8499, 1693
1, 447.2350926399231, 0.19937205651491366, 0.4958516349438751, 0.2843946815955214, 2032, 8160, 8126, 2066
2, 430.79577012360096, 0.16218602825745682, 0.46302521008403363, 0.24022671123383224, 1653, 8539, 8275, 1917
3, 417.36547507345676, 0.18357535321821036, 0.4371495327102804, 0.25856826976229963, 1871, 8321, 7783, 2409
4, 386.5781378149986, 0.23881475667189953, 0.43573218761188687, 0.30853086576245403, 2434, 7758, 7040, 3152
5, 290.025668181479, 0.2634419152276295, 0.40904936014625226, 0.3204822153258534, 2685, 7507, 6313, 3879
6, 240.8892319202423, 0.22713893249607536, 0.3837864721485411, 0.285379684418146, 2315, 7877, 6475, 3717
7, 220.53549981117249, 0.304552590266876, 0.46108140225787286, 0.36681635547151975, 3104, 7088, 6564, 3628
8, 201.76084528118372, 0.39903846153846156, 0.5846751006325475, 0.4743410310240262, 4067, 6125, 7303, 2889
9, 181.8381683304906, 0.34880298273155413, 0.6172946692134051, 0.4457400789919127, 3555, 6637, 7988, 2204
10, 161.4287972152233, 0.4686028257456829, 0.6382466925030068, 0.5404243281471005, 4776, 5416, 7485, 2707
11, 142.6082876585424, 0.3505690737833595, 0.5914583678198974, 0.4402143781186472, 3573, 6619, 7724, 2468
12, 128.1237534210086, 0.4303375196232339, 0.6042987048773767, 0.5026934097421204, 4386, 5806, 7320, 2872
13, 122.26898688357323, 0.3717621664050236, 0.5779438682123246, 0.4524719369476953, 3789, 6403, 7425, 2767
14, 120.98253055848181, 0.34419152276295134, 0.6069204152249135, 0.4392687202604558, 3508, 6684, 7920, 2272
15, 112.88731053471565, 0.3220172684458399, 0.587645478961504, 0.4160486784559802, 3282, 6910, 7889, 2303
16, 110.18477650545537, 0.30936028257456827, 0.618599175985874, 0.41245339786774804, 3153, 7039, 8248, 1944
17, 104.91568673215806, 0.328787284144427, 0.6467863346844238, 0.43595914915761397, 3351, 6841, 8362, 1830
18, 102.89289117604494, 0.3426216640502355, 0.631236442516269, 0.4441617908929026, 3492, 6700, 8152, 2040
19, 99.68425203859806, 0.45604395604395603, 0.6319510537049626, 0.5297771698865904, 4648, 5544, 7485, 2707
20, 96.8051660854835, 0.15306122448979592, 0.4758999389871873, 0.23162583518930957, 1560, 8632, 8474, 1718
21, 97.97027245536447, 0.15364992150706436, 0.43596881959910916, 0.22721996517701684, 1566, 8626, 8166, 2026
22, 100.78967109136283, 0.008437990580847723, 0.048752834467120185, 0.014386082301773169, 86, 10106, 8514, 1678
23, 90.236810836941, 0.009811616954474097, 0.05359056806002144, 0.016586498590147623, 100, 10092, 8426, 1766
24, 189.93712965818122, 0.0007849293563579278, 0.010899182561307902, 0.0014643968515467693, 8, 10184, 9466, 726
25, 95.48775436310098, 0.005298273155416013, 0.03675970047651463, 0.009261641368664779, 54, 10138, 8777, 1415
26, 93.40856421238277, 0.010007849293563579, 0.07058823529411765, 0.017530291312193864, 102, 10090, 8849, 1343
27, 89.3155487794429, 0.0029434850863422294, 0.02225519287833828, 0.005199306759098787, 30, 10162, 8874, 1318
28, 87.03801386570558, 0.010400313971742544, 0.0654320987654321, 0.017947849644429394, 106, 10086, 8678, 1514
29, 311.9336303129094, 0.006475667189952904, 0.17983651226158037, 0.012501183824225779, 66, 10126, 9891, 301
30, 114.02251116465777, 0.0027472527472527475, 0.0374331550802139, 0.005118829981718465, 28, 10164, 9472, 720
31, 156.10611460357904, 0.0003924646781789639, 0.07547169811320754, 0.0007808687164470474, 4, 10188, 10143, 49
32, 112.23483771411702, 0.0003924646781789639, 0.02030456852791878, 0.0007700452401578593, 4, 10188, 9999, 193
33, 113.98424262477783, 0.008634222919937205, 0.28664495114006516, 0.016763501285836743, 88, 10104, 9973, 219
34, 116.29715089837555, 0.0, 0.0, 0, 0, 10192, 10048, 144
35, 107.50975864147767, 0.00019623233908948196, 0.002789400278940028, 0.0003666697222476854, 2, 10190, 9477, 715
36, 98.8021025514463, 0.0005886970172684458, 0.007326007326007326, 0.0010898192716374533, 6, 10186, 9379, 813
37, 89.82144412357593, 0.0027472527472527475, 0.04501607717041801, 0.005178472350656557, 28, 10164, 9598, 594
38, 88.47501772758551, 0.0005886970172684458, 0.011787819253438114, 0.00112139052425007, 6, 10186, 9689, 503
39, 83.44806301838253, 0.0005886970172684458, 0.031578947368421054, 0.0011558466576767482, 6, 10186, 10008, 184
40, 81.1415539382142, 0.005298273155416013, 0.0678391959798995, 0.009828904259191844, 54, 10138, 9450, 742
41, 86.30455397759943, 0.004905808477237049, 0.21551724137931033, 0.009593246354566386, 50, 10142, 10010, 182
42, 93.09638895723037, 0.004709576138147566, 0.0440771349862259, 0.008509883875542947, 48, 10144, 9151, 1041
43, 82.93565303916694, 0.004513343799058085, 0.05764411027568922, 0.008371246587807097, 46, 10146, 9440, 752
44, 81.4321691657533, 0.00510204081632653, 0.11304347826086956, 0.009763424708974839, 52, 10140, 9784, 408
45, 81.59854342986364, 0.0043171114599686025, 0.042759961127308066, 0.00784243828535781, 44, 10148, 9207, 985
46, 83.7100758528104, 0.0, 0.0, 0, 0, 10192, 9532, 660
47, 83.97835900908103, 0.0, 0.0, 0, 0, 10192, 9387, 805
48, 81.27611696580425, 0.004120879120879121, 0.1346153846153846, 0.007996953541507998, 42, 10150, 9922, 270
49, 85.45416780025698, 0.1048861852433281, 0.4510548523206751, 0.17019582868969907, 1069, 9123, 8891, 1301
